"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        2767,      -5.200012244,      -1.153370857,      -1.584548733,      0.3599591789,       2.266791489
          0,           0,        2768,      -5.202167657,      -1.153683002,      -1.585097195,      0.3598431285,       2.266515987
          0,           0,        2769,      -5.204353932,      -1.153994385,      -1.585649212,      0.3597361099,       2.266249289
          0,           0,        2770,      -5.206571112,      -1.154305022,      -1.586204797,      0.3596342319,       2.265987478
          0,           0,        2771,      -5.208819246,      -1.154614926,      -1.586763963,      0.3595231819,        2.26572324
          0,           0,        2772,      -5.211098381,      -1.154924111,      -1.587326727,      0.3594112939,       2.265467315
          0,           0,        2773,      -5.213408557,      -1.155232595,      -1.587893098,      0.3593082026,       2.265220246
          0,           0,        2774,      -5.215749822,      -1.155540393,      -1.588463076,      0.3592137902,       2.264979293
          0,           0,        2775,      -5.218122223,      -1.155847521,      -1.589036654,      0.3591224045,       2.264740241
          0,           0,        2776,      -5.220525803,      -1.156153997,      -1.589613786,      0.3590251147,        2.26449774
          0,           0,        2777,       -5.22296062,      -1.156459842,      -1.590194506,      0.3589265507,       2.264252622
          0,           0,        2778,       -5.22542672,      -1.156765076,      -1.590778804,      0.3588290854,       2.264006388
          0,           0,        2779,      -5.227924162,      -1.157069719,      -1.591366669,      0.3587401748,       2.263764091
          0,           0,        2780,      -5.230453003,      -1.157373786,      -1.591958087,      0.3586600207,       2.263525416
          0,           0,        2781,      -5.233013311,      -1.157677292,      -1.592553048,      0.3585738828,       2.263284416
          0,           0,        2782,      -5.235605152,      -1.157980254,      -1.593151554,      0.3584960378,       2.263047413
          0,           0,        2783,      -5.238228603,      -1.158282684,      -1.593753597,       0.358422144,       2.262811595
          0,           0,        2784,      -5.240883743,      -1.158584594,      -1.594359189,      0.3583438251,       2.262570922
          0,           0,        2785,       -5.24357066,      -1.158885997,      -1.594968321,       0.358267441,        2.26232914
          0,           0,        2786,      -5.246289448,        -1.1591869,      -1.595581011,      0.3581814528,       2.262083084
          0,           0,        2787,      -5.249040207,      -1.159487317,      -1.596197315,      0.3580917377,       2.261834661
          0,           0,        2788,      -5.251823046,      -1.159787245,       -1.59681721,      0.3580067918,       2.261588789
          0,           0,        2789,      -5.254638078,      -1.160086687,      -1.597440724,       0.357924991,       2.261343798
          0,           0,        2790,      -5.257485435,      -1.160385648,      -1.598067872,       0.357839275,       2.261094834
          0,           0,        2791,      -5.260365268,      -1.160684132,      -1.598698675,      0.3577488868,       2.260844779
          0,           0,        2792,      -5.263277747,      -1.160982132,      -1.599333176,      0.3576642825,       2.260597758
          0,           0,        2793,      -5.266223061,      -1.161279642,      -1.599971418,      0.3575876333,       2.260355154
          0,           0,        2794,      -5.269201418,      -1.161576646,      -1.600613453,      0.3575188325,       2.260116556
          0,           0,        2795,      -5.272213048,      -1.161873126,      -1.601259339,      0.3574463331,        2.25987438
          0,           0,        2796,      -5.275258203,       -1.16216906,      -1.601909149,      0.3573766685,       2.259634135
          0,           0,        2797,      -5.278337159,      -1.162464418,      -1.602562967,       0.357300452,        2.25940433
          0,           0,        2798,      -5.281450213,       -1.16275917,      -1.603220891,       0.357229531,       2.259182013
          0,           0,        2799,      -5.284597684,      -1.163053271,      -1.603883029,      0.3571613501,       2.258960357
          0,           0,        2800,      -5.287779906,      -1.163346675,      -1.604549499,      0.3570923558,       2.258734451
          0,           0,        2801,      -5.290997222,      -1.163639333,      -1.605220426,      0.3570218585,       2.258503778
          0,           0,        2802,      -5.294249985,      -1.163931195,      -1.605895932,      0.3569477366,       2.258270526
          0,           0,        2803,      -5.297538553,       -1.16422221,      -1.606576141,      0.3568769569,       2.258038379
          0,           0,        2804,      -5.300863282,      -1.164512329,      -1.607261162,      0.3568136674,       2.257808992
          0,           0,        2805,       -5.30422453,      -1.164801504,      -1.607951089,      0.3567477848,       2.257575609
          0,           0,        2806,      -5.307622656,      -1.165089695,      -1.608646007,      0.3566699117,       2.257335434
          0,           0,        2807,       -5.31105802,      -1.165376878,       -1.60934599,      0.3565834287,       2.257089914
          0,           0,        2808,      -5.314530994,      -1.165663026,      -1.610051093,      0.3564998619,       2.256845251
          0,           0,        2809,      -5.318041948,       -1.16594811,      -1.610761346,      0.3564200134,       2.256602526
          0,           0,        2810,      -5.321591251,       -1.16623211,      -1.611476764,      0.3563269561,       2.256351143
          0,           0,        2811,      -5.325179281,      -1.166515012,      -1.612197353,      0.3562409351,       2.256103777
          0,           0,        2812,      -5.328806428,      -1.166796806,      -1.612923094,      0.3561618676,       2.255860546
          0,           0,        2813,      -5.332473102,      -1.167077487,      -1.613653944,      0.3560877189,       2.255621121
          0,           0,        2814,      -5.336179737,      -1.167357057,      -1.614389843,      0.3559991925,       2.255374347
          0,           0,        2815,      -5.339926796,      -1.167635524,      -1.615130787,      0.3559085976,       2.255130575
          0,           0,        2816,      -5.343714772,      -1.167912897,      -1.615876723,      0.3558242372,       2.254894755
          0,           0,        2817,      -5.347544191,      -1.168189186,      -1.616627597,      0.3557218858,       2.254652288
          0,           0,        2818,      -5.351415609,      -1.168464411,      -1.617383359,      0.3556181642,       2.254416809
          0,           0,        2819,      -5.355329617,      -1.168738588,      -1.618143945,      0.3555142764,        2.25418694
          0,           0,        2820,      -5.359286847,      -1.169011736,       -1.61890929,      0.3553971414,       2.253953318
          0,           0,        2821,      -5.363287969,      -1.169283877,      -1.619679333,      0.3552730397,       2.253718724
