"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        9301,      -9.329576251,      -7.920149962,      -9.493626708,      -6.241037113,      -12.07386491
          0,           0,        9302,      -9.329902594,      -7.920586346,      -9.493926471,      -6.241538322,      -12.07418986
          0,           0,        9303,      -9.330228967,      -7.921022705,      -9.494231107,      -6.242039963,      -12.07451492
          0,           0,        9304,      -9.330555354,      -7.921458943,      -9.494529085,      -6.242522504,      -12.07484011
          0,           0,        9305,      -9.330881755,       -7.92189524,      -9.494832969,      -6.243049702,      -12.07516545
          0,           0,        9306,      -9.331208173,      -7.922331336,      -9.495156209,      -6.243530061,      -12.07549093
          0,           0,        9307,      -9.331534605,      -7.922767436,      -9.495475063,      -6.244048921,      -12.07581658
          0,           0,        9308,      -9.331861049,      -7.923203463,      -9.495752109,      -6.244542255,      -12.07614236
          0,           0,        9309,      -9.332187503,      -7.923639383,      -9.496080196,      -6.245029748,      -12.07646822
          0,           0,        9310,      -9.332513978,      -7.924075272,      -9.496350669,      -6.245532295,      -12.07679418
          0,           0,        9311,       -9.33284048,      -7.924511085,      -9.496668023,      -6.246022284,      -12.07712026
          0,           0,        9312,      -9.333166991,      -7.924946915,      -9.497002086,      -6.246550689,      -12.07744644
          0,           0,        9313,      -9.333493524,      -7.925382569,      -9.497304644,      -6.247037923,      -12.07777271
          0,           0,        9314,      -9.333820069,      -7.925818146,      -9.497603396,      -6.247516077,      -12.07809908
          0,           0,        9315,      -9.334146629,       -7.92625375,      -9.497897796,      -6.248020644,      -12.07842556
          0,           0,        9316,      -9.334473202,       -7.92668925,      -9.498198749,       -6.24852607,      -12.07875212
          0,           0,        9317,      -9.334799795,      -7.927124697,      -9.498519326,      -6.249026466,       -12.0790788
          0,           0,        9318,      -9.335126404,      -7.927560039,       -9.49884111,      -6.249521172,      -12.07940558
          0,           0,        9319,      -9.335453024,      -7.927995354,      -9.499125161,      -6.250021598,      -12.07973244
          0,           0,        9320,      -9.335779666,      -7.928430598,      -9.499428229,      -6.250519939,      -12.08005943
          0,           0,        9321,      -9.336106323,      -7.928865775,      -9.499749626,      -6.251025388,      -12.08038653
          0,           0,        9322,      -9.336432995,      -7.929300893,      -9.500089798,      -6.251522767,      -12.08071374
          0,           0,        9323,      -9.336759681,      -7.929735894,      -9.500309054,      -6.252005377,      -12.08104107
          0,           0,        9324,      -9.337086383,      -7.930170878,      -9.500649686,      -6.252510875,      -12.08136848
          0,           0,        9325,      -9.337413106,      -7.930605815,      -9.500948048,      -6.253011828,      -12.08169597
          0,           0,        9326,      -9.337739846,      -7.931040636,      -9.501290926,      -6.253509269,      -12.08202356
          0,           0,        9327,        -9.3380666,      -7.931475406,      -9.501572996,      -6.253998157,      -12.08235127
          0,           0,        9328,      -9.338393364,      -7.931910106,      -9.501880388,      -6.254505454,      -12.08267904
          0,           0,        9329,      -9.338720153,      -7.932344777,      -9.502193888,      -6.254998605,      -12.08300688
          0,           0,        9330,      -9.339046953,      -7.932779354,      -9.502504301,      -6.255502631,      -12.08333483
          0,           0,        9331,      -9.339373768,      -7.933213842,      -9.502784805,      -6.255990286,      -12.08366289
          0,           0,        9332,      -9.339700601,      -7.933648299,      -9.503100603,      -6.256494728,      -12.08399105
          0,           0,        9333,      -9.340027453,      -7.934082667,      -9.503393291,      -6.256980341,      -12.08431937
          0,           0,        9334,      -9.340354319,      -7.934517019,      -9.503756714,      -6.257498596,      -12.08464783
          0,           0,        9335,      -9.340681199,      -7.934951194,      -9.503983155,      -6.257969615,      -12.08497642
          0,           0,        9336,      -9.341008097,      -7.935385412,      -9.504323958,      -6.258481934,      -12.08530514
          0,           0,        9337,      -9.341335008,      -7.935819564,      -9.504626231,      -6.258994543,      -12.08563393
          0,           0,        9338,      -9.341661943,      -7.936253548,      -9.504972138,      -6.259474111,      -12.08596285
          0,           0,        9339,      -9.341988883,      -7.936687562,      -9.505232551,      -6.259973729,      -12.08629186
          0,           0,        9340,      -9.342315841,      -7.937121398,      -9.505544669,      -6.260456385,      -12.08662097
          0,           0,        9341,      -9.342642819,      -7.937555322,      -9.505836526,      -6.260972764,      -12.08695014
          0,           0,        9342,      -9.342969814,      -7.937989008,      -9.506193996,      -6.261453705,      -12.08727941
          0,           0,        9343,      -9.343296826,      -7.938422778,      -9.506479684,       -6.26197142,      -12.08760878
          0,           0,        9344,      -9.343623852,      -7.938856416,      -9.506794334,      -6.262458481,      -12.08793824
          0,           0,        9345,      -9.343950893,      -7.939289944,      -9.507075152,      -6.262942177,      -12.08826776
          0,           0,        9346,      -9.344277955,      -7.939723521,       -9.50740037,      -6.263465203,       -12.0885974
          0,           0,        9347,       -9.34460503,      -7.940156907,      -9.507687963,      -6.263937772,      -12.08892712
          0,           0,        9348,      -9.344932117,      -7.940590263,      -9.508039984,      -6.264448274,      -12.08925695
          0,           0,        9349,      -9.345259223,      -7.941023574,      -9.508296669,      -6.264932951,      -12.08958687
          0,           0,        9350,      -9.345586342,      -7.941456816,      -9.508584062,       -6.26543119,      -12.08991687
          0,           0,        9351,      -9.345913481,      -7.941889937,       -9.50894086,      -6.265924684,        -12.090247
          0,           0,        9352,      -9.346240638,       -7.94232307,       -9.50924188,      -6.266433628,      -12.09057729
          0,           0,        9353,      -9.346567809,      -7.942756059,      -9.509545036,      -6.266909109,      -12.09090771
          0,           0,        9354,      -9.346894994,      -7.943189076,      -9.509851645,      -6.267423691,      -12.09123827
          0,           0,        9355,      -9.347222199,      -7.943621957,      -9.510125718,      -6.267915673,      -12.09156897
          0,           0,        9356,       -9.34754942,      -7.944054735,      -9.510438225,      -6.268398436,      -12.09189978
          0,           0,        9357,      -9.347876654,      -7.944487564,      -9.510764632,      -6.268921066,      -12.09223071
          0,           0,        9358,      -9.348203902,      -7.944920185,      -9.511081103,      -6.269397212,      -12.09256172
          0,           0,        9359,      -9.348531165,      -7.945352781,      -9.511348908,       -6.26988295,      -12.09289278
          0,           0,        9360,      -9.348858457,      -7.945785374,      -9.511700018,      -6.270398147,      -12.09322392
          0,           0,        9361,      -9.349185756,      -7.946217818,      -9.511996966,      -6.270889688,      -12.09355515
